,text,author_id,conversation_id,created_at,source,reply_settings,public_metrics,lang,id,in_reply_to_user_id,referenced_tweets
246,"CRA workers’ union fears seniors, vulnerable may have trouble accessing new benefits https://t.co/4Ncwi2TLTq @GlobePolitics https://t.co/k2QjZv4qPe",8736882,1240760226120224771,2020-03-19T22:01:04.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",en,1240760226120224771,,
247,I’m worried about seniors in this coronavirus outbreak. What’s the best way to keep them safe? https://t.co/07vVmPS3XE https://t.co/SufSyq2Cfx,8736882,1240677191865618432,2020-03-19T16:31:07.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 13, 'quote_count': 0}",en,1240677191865618432,,
248,"‘A human tendency toward normalcy bias.’ Okay, boomer? Readers debate mounting tensions between generations as some seniors resist social distancing https://t.co/nnZsknYRHv https://t.co/AfUPQCyRgT",8736882,1240656920068780035,2020-03-19T15:10:34.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",en,1240656920068780035,,
249,‘A human tendency toward normalcy bias.’ Okay boomer? Readers debate mounting tensions between generations as some seniors resist social distancing https://t.co/iYQJRpDekJ @GlobeDebate https://t.co/UqmFcbGFZr,8736882,1240032173295415297,2020-03-17T21:48:03.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 9, 'quote_count': 3}",en,1240032173295415297,,
250,"Not okay, boomer: Tensions mount between generations as some seniors resist social distancing https://t.co/RJCONBkYSL https://t.co/4xNbUDsLW5",8736882,1239734081887154176,2020-03-17T02:03:32.000Z,dlvr.it,everyone,"{'retweet_count': 25, 'reply_count': 18, 'like_count': 33, 'quote_count': 6}",en,1239734081887154176,,
251,B.C. seniors’ care homes form virus-response group https://t.co/fAx4yZhMaa https://t.co/a7TWvacJeL,8736882,1237202905918103552,2020-03-10T02:25:33.000Z,dlvr.it,everyone,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",en,1237202905918103552,,
252,Elderly woman with presumed case of COVID-19 in critical condition in B.C. https://t.co/wl7eqUUM9X https://t.co/jCKc5eKP3R,8736882,1235366302656663553,2020-03-05T00:47:33.000Z,dlvr.it,everyone,"{'retweet_count': 5, 'reply_count': 4, 'like_count': 5, 'quote_count': 2}",en,1235366302656663553,,
253,Fourth Retirement Concepts seniors home taken over by province https://t.co/vICekPLTQu @GlobeBC https://t.co/8upR0pOYZS,8736882,1232124820084514816,2020-02-25T02:07:03.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 4, 'quote_count': 2}",en,1232124820084514816,,
254,Seniors’ long term care in BC: Profit without risk https://t.co/3awUMkChhZ https://t.co/UQ1jIZGbH0,8736882,1229553254930862080,2020-02-17T23:48:34.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",en,1229553254930862080,,
255,Hey Lady! Prepare to be startled by raucous comedy celebrating old age https://t.co/Kkr13pGxYy @GlobeArts https://t.co/ExAL7kDSK8,8736882,1226642830296174593,2020-02-09T23:03:35.000Z,dlvr.it,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",en,1226642830296174593,,
256,Inuk elder honoured for helping the home front during Second World War https://t.co/4ECviucg7S https://t.co/WHH6NN1rSi,8736882,1220854177934393344,2020-01-24T23:41:33.000Z,dlvr.it,everyone,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 39, 'quote_count': 0}",en,1220854177934393344,,
257,Duceppe family sues Quebec seniors’ residence over mother’s death https://t.co/Sen3O3bLZb https://t.co/pOeYvw0lOl,8736882,1219309376009203721,2020-01-20T17:23:03.000Z,dlvr.it,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,1219309376009203721,,
258,"It’s not the same old story: Canada’s aging population is on the rise, but we don’t have the resources to match https://t.co/4fTD2lE6QO https://t.co/A3KAr5o34E",8736882,1216662196526043138,2020-01-13T10:04:06.000Z,dlvr.it,everyone,"{'retweet_count': 8, 'reply_count': 3, 'like_count': 10, 'quote_count': 4}",en,1216662196526043138,,
259,"Climate change, aging population major economic factors in forecast for 2020s https://t.co/D9cfygTHHI @GlobeBusiness https://t.co/BCrQfsiFic",8736882,1214171399599714304,2020-01-06T13:06:34.000Z,dlvr.it,everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 6, 'quote_count': 0}",en,1214171399599714304,,
260,Immigrant seniors in B.C. share their love of learning English through music https://t.co/ulLA4Vq14N https://t.co/Gau8XSGJC2,8736882,1211442033019125760,2019-12-30T00:21:02.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 9, 'quote_count': 1}",en,1211442033019125760,,
261,"Dozens evacuated after seniors’ residence catches fire in Trois-Pistoles, Que. https://t.co/67WaTLP82h",8736882,1211315573927211009,2019-12-29T15:58:32.000Z,dlvr.it,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",en,1211315573927211009,,
262,"Housing anxiety isn’t just millennials. Seniors are struggling to hold on to their homes, too https://t.co/CEQJ15TOsS @GlobeDebate https://t.co/2dGjrkHb5H",8736882,1205625719222464512,2019-12-13T23:09:05.000Z,dlvr.it,everyone,"{'retweet_count': 9, 'reply_count': 2, 'like_count': 13, 'quote_count': 1}",en,1205625719222464512,,
263,"Retirement Concepts blames worker shortage for woes at seniors’ homes, failed to meet standards for new hires https://t.co/jTFy3FMmZB @GlobeBC https://t.co/s4MxOcplPk",8736882,1203844598063173632,2019-12-09T01:11:33.000Z,dlvr.it,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",en,1203844598063173632,,
264,Police accused of passing the buck on pedestrian safety in Toronto with handout of bright armbands to seniors https://t.co/shkO9SBYXG @GlobeToronto https://t.co/XipidMtE2n,8736882,1198782874809294848,2019-11-25T01:58:04.000Z,dlvr.it,everyone,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",en,1198782874809294848,,
265,Missing payments highlight need for seniors to prepare financial plans https://t.co/PcaajNV3fH @GlobeMoney https://t.co/KYY5VIeytg,8736882,1197580206506070016,2019-11-21T18:19:05.000Z,dlvr.it,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1197580206506070016,,
266,Revera partners with SmartCentres to bring seniors housing to shopping plazas https://t.co/b0UJWtFDOE https://t.co/xAWCZHECeE,8736882,1195327227119849472,2019-11-15T13:06:33.000Z,dlvr.it,everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",en,1195327227119849472,,
267,Older Gen-Xers are starting to qualify for some seniors’ discounts https://t.co/yKIsBCTBoZ @GlobeMoney https://t.co/tk1PqZm4mi,8736882,1192511926862876672,2019-11-07T18:39:33.000Z,dlvr.it,everyone,"{'retweet_count': 2, 'reply_count': 3, 'like_count': 5, 'quote_count': 5}",en,1192511926862876672,,
268,Will diluted ‘best interest’ rules doom us to unaffordable old age? https://t.co/VEDx6K8kaJ @GlobeInvestor https://t.co/veEfE4ptam,8736882,1192016657033547777,2019-11-06T09:51:32.000Z,dlvr.it,everyone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,1192016657033547777,,
269,How seniors should prepare for the day when they can no longer look after their retirement investments https://t.co/KEtPMJVwKW @GlobeInvestor https://t.co/zBHZW1PjwV,8736882,1184584191176052736,2019-10-16T21:37:34.000Z,dlvr.it,everyone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,1184584191176052736,,
270,Remains of elderly couple found in burned-out home as bushfires rage in Australia https://t.co/8mt13O905K https://t.co/55kqvmqHkm,8736882,1182288952348119041,2019-10-10T13:37:06.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,1182288952348119041,,
271,"Women the main victims of tax discrimination against solo seniors, a storyline politicians keep ignoring https://t.co/GBBLsSUXMD @GlobeInvestor https://t.co/9uNVIDZXAQ",8736882,1182017920223723520,2019-10-09T19:40:07.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",en,1182017920223723520,,
272,Victoria-area seniors launch B.C. Supreme Court challenge of speculation and vacancy tax https://t.co/9J6JgHPyYT https://t.co/Cd1ksGk9M5,8736882,1177410668783263744,2019-09-27T02:32:33.000Z,dlvr.it,everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",en,1177410668783263744,,
273,Victoria-area seniors launch B.C. Supreme Court challenge of speculation and vacancy tax https://t.co/zzCvJESTMt @GlobeBC https://t.co/vrh2adHiuU,8736882,1177408534545190912,2019-09-27T02:24:04.000Z,dlvr.it,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,1177408534545190912,,
274,Canadian seniors in focus as election campaign enters second week https://t.co/Yc5XTY0F1S @GlobePolitics https://t.co/D1p6BnS3mZ,8736882,1174377564703354880,2019-09-18T17:40:04.000Z,dlvr.it,everyone,"{'retweet_count': 1, 'reply_count': 6, 'like_count': 3, 'quote_count': 2}",en,1174377564703354880,,
275,"Advisors and their teams must be empathetic, understanding when working with seniors https://t.co/a2sUgqf2Gr @GlobeInvestor https://t.co/5uZRgKelKU",8736882,1164822093831106560,2019-08-23T08:50:03.000Z,dlvr.it,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,1164822093831106560,,
276,How accommodating is your office to seniors’ needs? https://t.co/LNveXPKtr9 @GlobeInvestor https://t.co/QSbYJNCiE2,8736882,1164460723306557441,2019-08-22T08:54:05.000Z,dlvr.it,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",en,1164460723306557441,,
277,Seniors were the only group to report slightly higher rates of cannabis use after legalization: Statistics Canada https://t.co/RvUoVPureC @GlobePolitics https://t.co/Q4akpS1QAG,8736882,1162163578197008384,2019-08-16T00:46:03.000Z,dlvr.it,everyone,"{'retweet_count': 10, 'reply_count': 5, 'like_count': 9, 'quote_count': 0}",en,1162163578197008384,,
278,"‘Silent’ strokes after elective surgeries in older adults double their risk of later cognitive decline, study finds https://t.co/7pn8umFjmN https://t.co/QtibidFAUe",8736882,1162130742551334912,2019-08-15T22:35:35.000Z,dlvr.it,everyone,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 21, 'quote_count': 4}",en,1162130742551334912,,
279,Hong Kong elders march in support of young demonstrators https://t.co/ddwyPdaybl https://t.co/pjDabFTw3w,8736882,1151478313539424256,2019-07-17T13:06:38.000Z,dlvr.it,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 11, 'quote_count': 2}",en,1151478313539424256,,
280,Residents to be evicted from downtown Toronto seniors’ home https://t.co/fAg7DOD7Rn @GlobeToronto https://t.co/SwmF91j09h,8736882,1147299141959028736,2019-07-06T00:20:05.000Z,dlvr.it,everyone,"{'retweet_count': 6, 'reply_count': 2, 'like_count': 4, 'quote_count': 4}",en,1147299141959028736,,
281,Residents to be evicted from downtown seniors’ home https://t.co/2X9PNuZgnS https://t.co/61eDOTHdce,8736882,1147298642094481408,2019-07-06T00:18:06.000Z,dlvr.it,everyone,"{'retweet_count': 16, 'reply_count': 4, 'like_count': 11, 'quote_count': 13}",en,1147298642094481408,,
282,"B.C. seniors will soon have options in choosing long-term care bed, government says https://t.co/m7DiPb8ANd https://t.co/dq1hSExsR4",8736882,1146551971567919104,2019-07-03T22:51:06.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 8, 'quote_count': 1}",en,1146551971567919104,,
283,Successful B.C. gymnastics program for seniors to be piloted at other facilities https://t.co/GxsE7mwaZl https://t.co/wfOBvqOxmo,8736882,1146150071383162880,2019-07-02T20:14:06.000Z,dlvr.it,everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",en,1146150071383162880,,
284,"Cost of home support drives many B.C. seniors to move into long-term care prematurely, advocate’s report finds https://t.co/7R9UnIVVjD @GlobeBC https://t.co/FeKSfCv2u3",8736882,1141477656900227072,2019-06-19T22:47:35.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",en,1141477656900227072,,
285,Haida First Nation elder graduates with MA after defending her thesis in home community https://t.co/6NKWP0hyqR @GlobeBC https://t.co/iBN1wIIWzK,8736882,1140423076636610560,2019-06-17T00:57:04.000Z,dlvr.it,everyone,"{'retweet_count': 14, 'reply_count': 1, 'like_count': 40, 'quote_count': 0}",en,1140423076636610560,,
286,Edwin Leong’s foundation funds health-care programs for seniors and children https://t.co/wXwnkCgmrD @GlobeBusiness https://t.co/hb4JULDz5O,8736882,1134519049889542144,2019-05-31T17:56:34.000Z,dlvr.it,everyone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",en,1134519049889542144,,
287,"Older adults more likely to develop dementia after a concussion, Canadian study finds https://t.co/FvWcvjxiTW https://t.co/gTmLMznF0Z",8736882,1130489755664125952,2019-05-20T15:05:35.000Z,dlvr.it,everyone,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",en,1130489755664125952,,
288,Why should more Canadian seniors get vaccinated for pneumonia? https://t.co/boIgIOOddJ https://t.co/TQO6EjFudH,8736882,1130399782235590656,2019-05-20T09:08:04.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,1130399782235590656,,
289,Amplify: Longing for the emancipation of old age https://t.co/ElWDFYaFFN https://t.co/WHIfL7CP63,8736882,1129532940805820416,2019-05-17T23:43:33.000Z,dlvr.it,everyone,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 3, 'quote_count': 1}",en,1129532940805820416,,
290,How a hot trend in electronic banking is making life easier for seniors https://t.co/Tq6uTAWHAk @GlobeMoney https://t.co/MEylYSX1RC,8736882,1128401989757358080,2019-05-14T20:49:33.000Z,dlvr.it,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,1128401989757358080,,
291,"The No. 1 thing that employees, especially women, need to balance work and unpaid elder care https://t.co/hLCIZ3DQyO @Globe_Careers https://t.co/KfyDuGnxHr",8736882,1127559310584602624,2019-05-12T13:01:03.000Z,dlvr.it,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",en,1127559310584602624,,
292,Working woman with an elderly parent? Prepare your career for the unexpected https://t.co/rrUJcHkLWo @Globe_Careers https://t.co/f5FNhF0wXl,8736882,1127198693663182850,2019-05-11T13:08:05.000Z,dlvr.it,everyone,"{'retweet_count': 9, 'reply_count': 1, 'like_count': 15, 'quote_count': 0}",en,1127198693663182850,,
293,Elderly woman ‘catastrophically’ injured in Toronto van attack thankful to be alive https://t.co/MFmutS5cge https://t.co/U4lBVeiBw1,8736882,1120365187989512192,2019-04-22T16:34:10.000Z,dlvr.it,everyone,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",en,1120365187989512192,,
294,Seniors find an unconventional way to supplement retirement income – as film extras https://t.co/zDqW34iBCZ @GlobeMoney https://t.co/NcBxUyYJ0h,8736882,1120117021973200897,2019-04-22T00:08:03.000Z,dlvr.it,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",en,1120117021973200897,,
295,Workplaces launch help for employees struggling with caring for elder relatives https://t.co/raxpD25DDy https://t.co/lR6xdQlq3h,8736882,1117584332644700160,2019-04-15T00:24:03.000Z,dlvr.it,everyone,"{'retweet_count': 10, 'reply_count': 3, 'like_count': 21, 'quote_count': 7}",en,1117584332644700160,,
296,Ontario to include free dental care for low-income seniors in budget https://t.co/9Y6eEPQG3S https://t.co/ITHaMMandb,8736882,1115987689885523968,2019-04-10T14:39:33.000Z,dlvr.it,everyone,"{'retweet_count': 4, 'reply_count': 3, 'like_count': 12, 'quote_count': 0}",en,1115987689885523968,,
297,Consider these points before writing off your people prematurely (especially the elders) https://t.co/BzC1iEcNtY @Globe_Careers https://t.co/oGnzd6v4vF,8736882,1115208557882830848,2019-04-08T11:03:34.000Z,dlvr.it,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,1115208557882830848,,
298,"Alberta Party Leader Stephen Mandel promises more care beds, efforts to keep seniors at home https://t.co/ZIJIj28U39 @GlobePolitics https://t.co/RT1qPqUC16",8736882,1114246337317310464,2019-04-05T19:20:03.000Z,dlvr.it,everyone,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",en,1114246337317310464,,
299,Retirement planning becomes more complex for seniors who continue working https://t.co/AOuFUilEMX @GlobeInvestor https://t.co/jVVh6F2yIH,8736882,1113367800045641729,2019-04-03T09:09:03.000Z,dlvr.it,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",en,1113367800045641729,,
300,"Alberta NDP would pay prescription drug costs for middle-, low-income seniors https://t.co/R3ysy0ZaMr https://t.co/XSSJaHRl0j",8736882,1111694042180444160,2019-03-29T18:18:08.000Z,dlvr.it,everyone,"{'retweet_count': 6, 'reply_count': 5, 'like_count': 10, 'quote_count': 0}",en,1111694042180444160,,
301,Florida police launch homicide investigation after elderly Canadian couple found dead in mobile home https://t.co/ufWUdDDAAz,8736882,1110164186724622336,2019-03-25T12:59:02.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,1110164186724622336,,
302,Trial to begin Monday in Toronto for two doctors accused of ignoring an elderly man’s wishes to stay alive https://t.co/dgBLkpKYWY,8736882,1109849869844283392,2019-03-24T16:10:03.000Z,dlvr.it,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,1109849869844283392,,
303,"We should listen to, and learn from, our elders https://t.co/tTQbKg9FSY @GlobeDebate https://t.co/2X0YGuv0kk",8736882,1109198457384796161,2019-03-22T21:01:34.000Z,dlvr.it,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,1109198457384796161,,
304,Seniors sent to hospital after cannabis-laced brownies served at a monthly luncheon https://t.co/ZhMxV5hvdB https://t.co/kwXojvS0te,8736882,1108888286087413761,2019-03-22T00:29:04.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 3, 'like_count': 4, 'quote_count': 4}",en,1108888286087413761,,
305,B.C. care group calls for provincial seniors’ advocate to step down https://t.co/tojepLNvcS https://t.co/Lkk5YWiiW3,8736882,1108886394938613760,2019-03-22T00:21:33.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,1108886394938613760,,
306,Police investigating after cannabis-laced brownies served at seniors community lunch in Ontario https://t.co/AdIAC25y98 https://t.co/sdb0IhOxiU,8736882,1108807503003836416,2019-03-21T19:08:04.000Z,dlvr.it,everyone,"{'retweet_count': 9, 'reply_count': 3, 'like_count': 4, 'quote_count': 4}",en,1108807503003836416,,
307,"Party leaders focus on seniors care, school support funding on day three of election campaign https://t.co/YMLUFD8n9y https://t.co/HAUKDQSnwv",8736882,1108801716034527232,2019-03-21T18:45:04.000Z,dlvr.it,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",en,1108801716034527232,,
308,Toronto homicide case highlights realities of domestic violence among seniors https://t.co/Eykz5fBk9E https://t.co/p4nccWMAMR,8736882,1108530424425267200,2019-03-21T00:47:03.000Z,dlvr.it,everyone,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,1108530424425267200,,
309,Federal budget 2019: Liberals unveil $23-billion in new spending aimed at seniors and young Canadians https://t.co/JwKOiachTi @GlobePolitics https://t.co/qIpjA0cnxq,8736882,1108098587315982336,2019-03-19T20:11:05.000Z,dlvr.it,everyone,"{'retweet_count': 5, 'reply_count': 8, 'like_count': 14, 'quote_count': 3}",en,1108098587315982336,,
310,"Liberal budget to be aimed at younger voters, seniors https://t.co/UFqBHXctEJ @GlobePolitics https://t.co/L5eoN2hT8X",8736882,1107781256446504960,2019-03-18T23:10:07.000Z,dlvr.it,everyone,"{'retweet_count': 4, 'reply_count': 18, 'like_count': 12, 'quote_count': 8}",en,1107781256446504960,,
311,The woes and wins of one man’s first seniors’ discount day https://t.co/3lAsvnREnn https://t.co/LI75GngPpR,8736882,1104429157167976448,2019-03-09T17:10:05.000Z,dlvr.it,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 3}",en,1104429157167976448,,
312,"In B.C. community, semi-communal living puts a twist on seniors’ residence by @alexbozikovic  https://t.co/2hQaScEh4T https://t.co/WIevuaoMYh",8736882,1104416017944584194,2019-03-09T16:17:52.000Z,SocialNewsDesk,everyone,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 11, 'quote_count': 0}",en,1104416017944584194,,
313,Forget institutional living. Smart design gives this seniors’ community a twist https://t.co/xO00hUD1HC @GlobeArts https://t.co/PGoLnRYGwa,8736882,1104367373971218432,2019-03-09T13:04:34.000Z,dlvr.it,everyone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",en,1104367373971218432,,
314,Ottawa Police dig elderly man out of his home after spending winter snowed in https://t.co/Mm6yHCx6vE https://t.co/Vq2aeEivb0,8736882,1104105518321229824,2019-03-08T19:44:03.000Z,dlvr.it,everyone,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 9, 'quote_count': 1}",en,1104105518321229824,,
315,We need to talk about seniors getting into trouble with home equity line of credit https://t.co/hEmxhVhpXG @GlobeMoney https://t.co/ReZvIrTiSm,8736882,1103410689207545856,2019-03-06T21:43:03.000Z,dlvr.it,everyone,"{'retweet_count': 6, 'reply_count': 2, 'like_count': 7, 'quote_count': 1}",en,1103410689207545856,,
316,Seniors with unrentable homes near Vancouver face huge speculation tax bills https://t.co/B9GQrxoIij @GlobeBC https://t.co/Iq4DNtOarv,8736882,1103117522289647616,2019-03-06T02:18:06.000Z,dlvr.it,everyone,"{'retweet_count': 2, 'reply_count': 4, 'like_count': 2, 'quote_count': 1}",en,1103117522289647616,,
317,"Police launch homicide probe after elderly man, woman found dead in N.B. home https://t.co/rFn4gmLbdH https://t.co/NZ2lY1rOF9",8736882,1096499159937347584,2019-02-15T19:59:06.000Z,dlvr.it,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,1096499159937347584,,
318,Police called to senior citizen bingo dispute turned brawl at long-term care facility https://t.co/QGN3C1TRSQ https://t.co/2ZBxCMwt4p,8736882,1093312407135346688,2019-02-07T00:56:05.000Z,dlvr.it,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 11, 'quote_count': 6}",en,1093312407135346688,,
319,Death of Duceppe’s mother shows there are problems to address in Quebec seniors' homes: Legault https://t.co/YobrftP8O4 https://t.co/5pOXGINGne,8736882,1087874444024897536,2019-01-23T00:47:33.000Z,dlvr.it,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 2}",en,1087874444024897536,,
320,"There are a lot of royally bad drivers on the roads, and they aren’t all seniors https://t.co/tCwkViQ2OV @GlobeDebate https://t.co/5S4lil9ZSX",8736882,1087454431078113280,2019-01-21T20:58:34.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 7, 'like_count': 8, 'quote_count': 1}",en,1087454431078113280,,
321,Coroner investigating death of Gilles Duceppe’s mother outside Montreal seniors home https://t.co/9SATBIIjBf https://t.co/L4u1KlElpm,8736882,1087420705526804480,2019-01-21T18:44:34.000Z,dlvr.it,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",en,1087420705526804480,,
322,"Elderly Canadian woman killed, husband critically injured in head-on collision in Nevada https://t.co/Jqz321Vklu https://t.co/zVx37lUoPm",8736882,1084965413308383232,2019-01-15T00:08:06.000Z,dlvr.it,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,1084965413308383232,,
323,"When it comes to advising seniors, it’s about preserving wealth and autonomy https://t.co/QX4jm67xMu @GlobeInvestor https://t.co/Wke21RE7yO",8736882,1082215681423097861,2019-01-07T10:01:39.000Z,dlvr.it,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}",en,1082215681423097861,,
324,A senior’s resolution: No more falling down in 2019 https://t.co/MIEJQtkjcS @GlobeDebate https://t.co/mHRE9jAA5z,8736882,1081306048126869504,2019-01-04T21:47:06.000Z,dlvr.it,everyone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 10, 'quote_count': 4}",en,1081306048126869504,,
325,"After retirement, a book and two degrees https://t.co/JDf2j62xPk https://t.co/p5IDQ18ya3",8736882,1080461005048573952,2019-01-02T13:49:12.000Z,dlvr.it,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",en,1080461005048573952,,
326,"Quebec to give allowances to low-income seniors, middle-income families with children https://t.co/Ny6omszFYo https://t.co/ZHeSQMFfQ8",8736882,1069742093612904448,2018-12-03T23:56:04.000Z,dlvr.it,everyone,"{'retweet_count': 3, 'reply_count': 5, 'like_count': 17, 'quote_count': 2}",en,1069742093612904448,,
327,Study finds alternative to antipsychotic medication for seniors also has drawbacks https://t.co/oXBmlK6Woz https://t.co/Tx7VXHDqKx,8736882,1066921508675547136,2018-11-26T05:08:04.000Z,dlvr.it,everyone,"{'retweet_count': 2, 'reply_count': 3, 'like_count': 8, 'quote_count': 0}",en,1066921508675547136,,
328,"Big losers to carbon tax will be commuters, seniors and hockey moms, Scheer tells convention crowd https://t.co/yohOFW8rAE https://t.co/fQc02w4qjy",8736882,1063878972063178752,2018-11-17T19:38:07.000Z,dlvr.it,everyone,"{'retweet_count': 5, 'reply_count': 19, 'like_count': 6, 'quote_count': 5}",en,1063878972063178752,,
329,"Big losers to carbon tax will be commuters, seniors and hockey moms, Sheer tells convention crowd https://t.co/ppngcqXLCN @GlobePolitics https://t.co/OK3vMcoXGY",8736882,1063876957929005056,2018-11-17T19:30:07.000Z,dlvr.it,everyone,"{'retweet_count': 4, 'reply_count': 16, 'like_count': 7, 'quote_count': 6}",en,1063876957929005056,,
330,Design for an aging population is getting a chic makeover https://t.co/7ygLWMulBQ https://t.co/56CXcmkKSB,8736882,1060472992738664448,2018-11-08T10:03:58.000Z,dlvr.it,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",en,1060472992738664448,,
331,The sad reality of seniors discounts https://t.co/JncB0taBxw @GlobeMoney https://t.co/xeNgndPcmx,8736882,1055533477804666880,2018-10-25T18:56:06.000Z,dlvr.it,everyone,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 6, 'quote_count': 3}",en,1055533477804666880,,
332,"Startup’s voice-activated system brings independence to disabled, elderly https://t.co/a8XjPKoque @GlobeBusiness https://t.co/eXW3fE80Kn",8736882,1052849066374131712,2018-10-18T09:09:13.000Z,dlvr.it,everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 2}",en,1052849066374131712,,
